Date,RELIANCE_Sales +,RELIANCE_Expenses +,RELIANCE_Operating Profit,RELIANCE_OPM %,RELIANCE_Other Income +,RELIANCE_Interest,RELIANCE_Depreciation,RELIANCE_Profit before tax,RELIANCE_Tax %,RELIANCE_Net Profit +,RELIANCE_EPS in Rs,RELIANCE_Raw PDF,HDFCBANK_Revenue +,HDFCBANK_Interest,HDFCBANK_Expenses +,HDFCBANK_Financing Profit,HDFCBANK_Financing Margin %,HDFCBANK_Other Income +,HDFCBANK_Depreciation,HDFCBANK_Profit before tax,HDFCBANK_Tax %,HDFCBANK_Net Profit +,HDFCBANK_EPS in Rs,HDFCBANK_Gross NPA %,HDFCBANK_Net NPA %,HDFCBANK_Raw PDF,INFY_Sales +,INFY_Expenses +,INFY_Operating Profit,INFY_OPM %,INFY_Other Income +,INFY_Interest,INFY_Depreciation,INFY_Profit before tax,INFY_Tax %,INFY_Net Profit +,INFY_EPS in Rs,INFY_Raw PDF,MM_Sales +,MM_Expenses +,MM_Operating Profit,MM_OPM %,MM_Other Income +,MM_Interest,MM_Depreciation,MM_Profit before tax,MM_Tax %,MM_Net Profit +,MM_EPS in Rs,MM_Raw PDF,BHARTIARTL_Sales +,BHARTIARTL_Expenses +,BHARTIARTL_Operating Profit,BHARTIARTL_OPM %,BHARTIARTL_Other Income +,BHARTIARTL_Interest,BHARTIARTL_Depreciation,BHARTIARTL_Profit before tax,BHARTIARTL_Tax %,BHARTIARTL_Net Profit +,BHARTIARTL_EPS in Rs,BHARTIARTL_Raw PDF,HUL_Sales +,HUL_Expenses +,HUL_Operating Profit,HUL_OPM %,HUL_Other Income +,HUL_Interest,HUL_Depreciation,HUL_Profit before tax,HUL_Tax %,HUL_Net Profit +,HUL_EPS in Rs,HUL_Raw PDF
2024-04-12,225086.0,184430.0,40656.0,18.0,3869.0,5789.0,12903.0,25833.0,25.0,19641.0,12.76,,78008.0,43242.0,50530.0,-15764.0,-20.0,37007.0,0.0,21243.0,17.0,17718.0,11.37,,,,38821.0,29684.0,9137.0,24.0,789.0,131.0,1176.0,8619.0,29.0,6113.0,14.71,,35299.0,29075.0,6224.0,18.0,756.0,1945.0,1123.0,3912.0,24.0,2977.0,21.38,,37900.0,18085.0,19815.0,52.0,1013.0,6645.0,10074.0,4108.0,30.0,2876.0,4.34,,15567.0,11902.0,3665.0,24.0,184.0,91.0,313.0,3445.0,27.0,2508.0,10.68,
2024-04-15,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-04-16,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-04-17,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-04-18,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-04-19,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-04-22,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-04-23,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-04-24,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-04-25,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-04-26,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-04-29,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-04-30,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-01,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-02,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-03,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-06,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-07,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-08,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-09,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-10,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-13,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-14,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-15,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-16,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-17,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-20,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-21,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-22,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-23,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-24,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-27,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-28,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-29,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-30,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-05-31,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-06-03,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-06-04,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-06-05,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
2024-06-06,236533.0,194017.0,42516.0,18.0,4534.0,5761.0,13569.0,27720.0,24.0,21243.0,14.01,,79434.0,43692.0,62938.0,-27196.0,-34.0,44958.0,0.0,17761.0,-1.0,18013.0,11.6,,,,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,35452.0,28848.0,6604.0,19.0,750.0,1989.0,1335.0,4030.0,22.0,3125.0,22.15,,37599.0,18234.0,19365.0,52.0,-1308.0,5203.0,10075.0,2778.0,26.0,2068.0,3.66,,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,
