Date,HCLTECH.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,JINDALSTEL.NS,KOTAKBANK.NS,NESTLEIND.NS,TATASTEEL.NS,TCS.NS
2021-04-08,848.1736450195312,678.5565795898438,352.44317626953125,2216.15673828125,557.777099609375,1267.5291748046875,167.63841247558594,409.85760498046875,355.16619873046875,836.25146484375,79.06298828125,2916.20556640625
2021-04-09,854.6321411132812,673.3234252929688,348.4381103515625,2276.942626953125,547.6216430664062,1268.585693359375,167.52047729492188,406.6036071777344,358.3528747558594,831.6423950195312,77.4359359741211,2920.513671875
2021-04-12,825.2015380859375,647.4182739257812,324.4561462402344,2264.068603515625,520.87890625,1255.1165771484375,161.3887939453125,383.5790100097656,347.05010986328125,827.3547973632812,73.30802154541016,2853.967529296875
2021-04-13,803.9461059570312,663.188720703125,336.51953125,2257.07958984375,542.2053833007812,1229.9395751953125,164.06158447265625,403.7440185546875,353.6923828125,811.6199340820312,75.67113494873047,2728.698486328125
2021-04-15,810.8949584960938,677.2778930664062,341.2000732421875,2262.826904296875,556.3262939453125,1197.89599609375,162.48936462402344,408.52642822265625,353.17449951171875,797.759521484375,77.32402038574219,2829.704833984375
2021-04-16,827.940185546875,676.5912475585938,357.07550048828125,2261.2177734375,548.3469848632812,1191.7335205078125,163.4720001220703,408.2305908203125,351.3521423339844,815.555419921875,76.6396255493164,2808.78271484375
2021-04-19,813.102294921875,668.8953857421875,348.77587890625,2240.755859375,541.3832397460938,1199.4805908203125,161.6246337890625,408.03338623046875,338.7348327636719,807.89013671875,76.45022583007812,2779.465576171875
2021-04-20,785.8789672851562,658.9500732421875,346.79754638671875,2204.7080078125,540.7545166015625,1189.6209716796875,160.0131378173828,425.5360412597656,338.12738037109375,808.1595458984375,76.96244812011719,2764.301513671875
2021-04-22,786.3694458007812,673.6786499023438,343.41973876953125,2160.52099609375,560.195068359375,1189.400634765625,161.8604736328125,435.4460144042969,345.7655029296875,793.73193359375,79.32125091552734,2741.6650390625
2021-04-23,781.2600708007812,669.7241821289062,337.29156494140625,2122.218994140625,551.2486572265625,1174.171142578125,161.42813110351562,430.95941162109375,345.39703369140625,785.9437866210938,79.68281555175781,2733.48974609375
2021-04-26,759.3095703125,665.2962036132812,336.1817321777344,2170.866455078125,571.7045288085938,1182.7545166015625,161.3887939453125,436.7772216796875,350.4658203125,797.52099609375,80.98705291748047,2725.841796875
2021-04-27,759.3505249023438,681.350830078125,353.4564514160156,2188.523193359375,579.1035766601562,1187.1119384765625,161.46743774414062,443.63031005859375,348.6036071777344,793.1907958984375,84.17230224609375,2753.2685546875
2021-04-28,755.2220458984375,699.39453125,349.9339599609375,2213.076171875,600.9619140625,1193.71435546875,161.54605102539062,437.4181213378906,360.78277587890625,786.3265991210938,83.62564086914062,2746.324462890625
2021-04-29,756.6778564453125,697.3580322265625,359.1503601074219,2214.042236328125,601.0587158203125,1194.0223388671875,160.60269165039062,447.9197082519531,359.49810791015625,784.3660888671875,88.7865982055664,2738.544189453125
2021-04-30,747.8594970703125,668.8480834960938,351.67108154296875,2164.521484375,580.796142578125,1192.26171875,159.2663116455078,435.3473815917969,348.30487060546875,775.1785278320312,89.01473236083984,2668.570068359375
2021-05-03,755.1388549804688,669.8662719726562,357.0272521972656,2214.41015625,577.1691284179688,1190.2369384765625,157.96922302246094,439.09442138671875,343.654296875,784.5657958984375,91.66193389892578,2669.7568359375
2021-05-04,749.5233764648438,657.5056762695312,349.8857116699219,2214.08837890625,572.1398315429688,1170.2978515625,156.90798950195312,429.6775207519531,345.08831787109375,786.4597778320312,91.58446502685547,2680.96533203125
2021-05-05,756.5531616210938,664.2542724609375,354.2768249511719,2202.133544921875,583.0206298828125,1180.94970703125,158.322998046875,433.276611328125,352.67657470703125,786.5857543945312,92.1268081665039,2721.358642578125
2021-05-06,762.0437622070312,663.44921875,372.4683532714844,2197.85693359375,588.2434692382812,1198.64404296875,159.38421630859375,452.5048828125,356.1620178222656,794.5875244140625,94.77400207519531,2735.204833984375
2021-05-07,762.3765869140625,670.0083618164062,387.0891418457031,2217.3525390625,587.1795654296875,1190.6773681640625,161.42813110351562,473.2122802734375,354.5886535644531,796.6668090820312,101.78585052490234,2754.06005859375
2021-05-10,760.3384399414062,672.4236450195312,410.8780822753906,2237.307373046875,593.127685546875,1179.2330322265625,161.58534240722656,483.36871337890625,360.3644714355469,797.9003295898438,104.71284484863281,2765.136962890625
2021-05-11,754.8059692382812,664.7042236328125,398.38043212890625,2208.984375,589.8394165039062,1171.3983154296875,160.3668670654297,469.5638122558594,349.6293640136719,801.8357543945312,106.22367095947266,2745.005615234375
2021-05-12,753.8075561523438,662.7861938476562,384.8694763183594,2141.715087890625,575.2347412109375,1168.18505859375,159.77728271484375,450.2369384765625,342.33978271484375,794.6017456054688,101.5103759765625,2714.23779296875
2021-05-14,757.3433837890625,656.7953491210938,369.4283447265625,2185.763916015625,577.7011108398438,1158.8536376953125,166.852294921875,411.484619140625,339.909912109375,818.663818359375,97.4599380493164,2682.50341796875
